   185/299     9.48G   0.01474  0.004066         0   0.01881        73       640    0.9545         1    0.9933    0.7728   0.04831  0.005897         0
   186/299     9.48G   0.01777  0.003813         0   0.02158        61       640    0.9545         1    0.9933    0.7708   0.04989  0.005826         0
   187/299     9.48G   0.03744  0.004162         0    0.0416        88       640         1         1    0.9951     0.769   0.04924  0.005877         0
   188/299     9.48G   0.01718  0.003596         0   0.02078        57       640         1    0.9999    0.9952    0.7489    0.0473  0.005881         0
   189/299     9.48G   0.03848  0.003432         0   0.04191        66       640         1         1    0.9952    0.7663   0.04732  0.005848         0
   190/299     9.48G   0.01489  0.003969         0   0.01886        67       640         1    0.9999    0.9952    0.8039   0.04704  0.005819         0
   191/299     9.48G   0.01536  0.003518         0   0.01888        72       640         1    0.9999    0.9952    0.8026   0.04701  0.005817         0
   192/299     9.48G   0.01471  0.003602         0   0.01831        58       640    0.9999         1    0.9952    0.7867   0.04729  0.005836         0
   193/299     9.48G   0.01455   0.00336         0   0.01791        58       640         1    0.9999    0.9952    0.7567   0.04793  0.005882         0
   194/299     9.48G   0.04123  0.003478         0   0.04471        57       640         1    0.9999    0.9952    0.7659   0.04812  0.005923         0
   195/299     9.48G    0.0167  0.003354         0   0.02006        61       640         1    0.9999    0.9952    0.7803   0.04729  0.005996         0
   196/299     9.48G   0.01644  0.003814         0   0.02026        64       640         1    0.9999    0.9952    0.7712   0.04711  0.006043         0
   197/299     9.48G   0.01663  0.003569         0    0.0202        68       640         1         1    0.9952    0.7539   0.04635  0.006172         0
   198/299     9.48G   0.04192  0.003656         0   0.04558        64       640    0.9999         1    0.9952     0.748    0.0471  0.006085         0
   199/299     9.48G    0.0399  0.003855         0   0.04375        68       640         1         1    0.9952    0.7952   0.04651  0.006111         0
   200/299     9.48G   0.01671  0.003426         0   0.02014        71       640    0.9545         1    0.9934    0.8055    0.0458  0.006101         0
   201/299     9.48G   0.03402  0.003569         0   0.03759        61       640    0.9545         1    0.9934    0.7794    0.0458  0.006016         0
   202/299     9.48G    0.0139  0.003447         0   0.01735        65       640    0.9545         1    0.9934    0.8187   0.04551  0.005973         0
   203/299     9.48G   0.01375  0.003397         0   0.01715        66       640    0.9544         1    0.9934    0.7976   0.04579  0.005956         0
   204/299     9.48G     0.016   0.00353         0   0.01953        69       640    0.9545         1    0.9934    0.7903   0.04554  0.006006         0
   205/299     9.48G   0.01446  0.003902         0   0.01837        82       640         1    0.9999    0.9952    0.7956    0.0467  0.005971         0
   206/299     9.48G   0.01696  0.004053         0   0.02101        72       640    0.9545         1    0.9934    0.8028   0.04619  0.005964         0
   207/299     9.48G    0.0131  0.003451         0   0.01655        66       640    0.9545         1    0.9934    0.8123   0.04527   0.00594         0
   208/299     9.48G   0.02625  0.003598         0   0.02985        67       640    0.9545         1    0.9934    0.8249   0.04526  0.005993         0
   209/299     9.48G   0.03886  0.003534         0   0.04239        74       640    0.9544         1    0.9934    0.7628   0.04517  0.006059         0
   210/299     9.48G   0.01543  0.003588         0   0.01901        63       640    0.9545         1    0.9934    0.7825   0.04537  0.006062         0
   211/299     9.48G   0.01361  0.003413         0   0.01703        70       640         1    0.9999    0.9952    0.8022   0.04491  0.006042         0
   212/299     9.48G   0.03689  0.003541         0   0.04043        63       640         1         1    0.9952    0.8143   0.04471  0.005967         0
   213/299     9.48G   0.01367  0.003193         0   0.01686        60       640         1         1    0.9952     0.795   0.04513  0.005914         0
   214/299     9.48G   0.01551  0.003356         0   0.01886        69       640         1    0.9999    0.9952    0.8101   0.04498  0.005899         0
   215/299     9.48G   0.01535  0.003346         0   0.01869        63       640         1         1    0.9952    0.7778   0.04481  0.005924         0
   216/299     9.48G   0.01364  0.003334         0   0.01697        63       640    0.9999         1    0.9952    0.8006   0.04497  0.005951         0
   217/299     9.48G    0.0384  0.003473         0   0.04188        65       640         1    0.9999    0.9952    0.7959   0.04501  0.005927         0
   218/299     9.48G   0.01551  0.003192         0    0.0187        66       640         1         1    0.9952    0.7698   0.04582  0.005939         0
