   113/599     5.83G   0.02954  0.004233         0   0.03378        30       640    0.9783    0.9782    0.9914    0.7572   0.04771  0.004973         0
   114/599     5.83G   0.02063  0.003523         0   0.02416        24       640    0.9787    0.9999    0.9942    0.6978   0.04478  0.004912         0
   115/599     5.83G   0.03161  0.003558         0   0.03517        21       640    0.9786         1    0.9938    0.7084   0.04307  0.005117         0
   116/599     5.83G   0.02609  0.003839         0   0.02993        26       640         1    0.9999    0.9952    0.7536   0.03948  0.005191         0
   117/599     5.83G   0.03029  0.003506         0    0.0338        21       640    0.9999         1    0.9952    0.6597   0.03996  0.005129         0
   118/599     5.83G   0.05182  0.003271         0   0.05509        23       640    0.9787    0.9999    0.9944    0.6908   0.03886  0.005414         0
   119/599     5.83G   0.01963     0.004         0   0.02363        29       640    0.9787         1     0.994    0.6511   0.03984  0.005117         0
   120/599     5.83G   0.02778  0.003357         0   0.03113        21       640    0.9583         1    0.9936    0.7219   0.03743  0.005058         0
   121/599     5.83G   0.01662  0.003264         0   0.01988        25       640    0.9787         1    0.9944    0.6856   0.03958   0.00482         0
   122/599     5.83G   0.02806   0.00328         0   0.03134        22       640         1    0.9782    0.9944    0.6246    0.0408  0.004987         0
   123/599     5.83G    0.0289  0.003469         0   0.03237        33       640    0.9787    0.9998    0.9944    0.7315    0.0398  0.005147         0
   124/599     5.83G   0.01627  0.003577         0   0.01985        26       640    0.9787    0.9999    0.9948    0.7497    0.0396  0.004934         0
   125/599     5.83G   0.01977   0.00301         0   0.02278        17       640    0.9787         1    0.9948    0.7078   0.03949   0.00501         0
   126/599     5.83G   0.02857  0.003289         0   0.03186        26       640    0.9999         1    0.9952    0.7749   0.03906   0.00506         0
   127/599     5.83G   0.01606  0.003179         0   0.01924        25       640         1         1    0.9952    0.7632   0.03899  0.004855         0
   128/599     5.83G   0.03699  0.003336         0   0.04033        28       640    0.9999         1    0.9952    0.7761   0.03984  0.004674         0
   129/599     5.83G   0.01902  0.003107         0   0.02213        20       640         1         1    0.9953    0.7294   0.04037  0.004834         0
   130/599     5.83G    0.0336  0.002698         0    0.0363        20       640    0.9999         1    0.9953    0.7583   0.03799  0.005058         0
   131/599     5.83G   0.02657  0.003212         0   0.02978        27       640         1         1    0.9954    0.7403   0.03919  0.004949         0
   132/599     5.83G   0.03804  0.003317         0   0.04135        32       640         1         1    0.9953    0.7946   0.03922  0.004694         0
   133/599     5.83G   0.01654  0.003285         0   0.01982        26       640         1         1    0.9954    0.7688   0.04026  0.004553         0
   134/599     5.83G   0.03519  0.003078         0   0.03827        21       640         1         1    0.9954    0.7566   0.03959  0.004529         0
   135/599     5.83G   0.03162   0.00294         0   0.03456        23       640         1         1    0.9954    0.7536   0.03961  0.004693         0
   136/599     5.83G   0.02775  0.003184         0   0.03093        22       640         1         1    0.9955    0.8081   0.03767  0.004858         0
   137/599     5.83G    0.0348  0.003173         0   0.03797        27       640         1         1    0.9954    0.7307   0.03898  0.004679         0
   138/599     5.83G   0.02894  0.003118         0   0.03206        17       640         1         1    0.9954     0.794   0.03864  0.004624         0
   139/599     5.83G   0.02479  0.002753         0   0.02754        22       640         1         1    0.9955    0.8108   0.03819  0.004632         0
